buyer_id,username,passwd,address,c_time
4644,Barry4644,1234,2 School Place,4/25/2021
4645,Barry4645,1234,623 Veith Plaza,12/2/2020
4646,Barry4646,1234,11 Moose Point,6/22/2020
4647,Barry4647,1234,56292 Scott Street,5/29/2020
4648,Barry4648,1234,042 Loftsgordon Place,7/21/2020
4649,Barry4649,1234,3 Sugar Way,11/7/2020
4650,Barry4650,1234,27156 Kim Center,5/27/2020
4651,Barry4651,1234,3483 Stephen Junction,6/1/2020
4652,Barry4652,1234,46181 Mockingbird Hill,6/28/2020
4653,Barry4653,1234,40 Northport Drive,5/30/2020
4654,Barry4654,1234,268 Waywood Parkway,3/18/2021
4655,Barry4655,1234,5 Fairfield Plaza,7/7/2020
4656,Barry4656,1234,8 Melody Terrace,2/5/2021
4657,Barry4657,1234,553 Bowman Pass,6/12/2020
4658,Barry4658,1234,430 Meadow Ridge Lane,9/13/2020
4659,Barry4659,1234,68 Melrose Road,8/15/2020
4660,Barry4660,1234,07 Aberg Pass,11/13/2020
4661,Barry4661,1234,674 Dennis Court,8/13/2020
4662,Barry4662,1234,505 Fair Oaks Crossing,5/7/2021
4663,Barry4663,1234,27 Dakota Hill,2/27/2021
4664,Barry4664,1234,58 Fairview Center,11/24/2020
4665,Barry4665,1234,81 Jenna Hill,8/10/2020
4666,Barry4666,1234,6166 Fairview Terrace,12/12/2020
4667,Barry4667,1234,70 Hazelcrest Alley,6/20/2020
4668,Barry4668,1234,26870 Basil Road,5/12/2021
4669,Barry4669,1234,82 Dennis Way,9/2/2020
4670,Barry4670,1234,61 Pierstorff Plaza,2/25/2021
4671,Barry4671,1234,7 Farragut Court,10/24/2020
4672,Barry4672,1234,44 Fremont Crossing,6/17/2020
4673,Barry4673,1234,57960 Karstens Street,4/7/2021
4674,Barry4674,1234,88654 Oxford Parkway,9/3/2020
4675,Barry4675,1234,20500 John Wall Parkway,5/18/2020
4676,Barry4676,1234,488 Green Ridge Trail,10/30/2020
4677,Barry4677,1234,31733 Waywood Terrace,10/8/2020
4678,Barry4678,1234,12 Arkansas Junction,12/3/2020
4679,Barry4679,1234,03 Goodland Street,1/24/2021
4680,Barry4680,1234,1181 Merry Center,5/24/2020
4681,Barry4681,1234,67 Packers Street,11/25/2020
4682,Barry4682,1234,6965 Northwestern Trail,8/27/2020
4683,Barry4683,1234,933 Hintze Junction,3/24/2021
4684,Barry4684,1234,70900 Petterle Way,1/30/2021
4685,Barry4685,1234,46 Orin Center,3/20/2021
4686,Barry4686,1234,454 Sutherland Road,6/19/2020
4687,Barry4687,1234,13 East Junction,9/5/2020
4688,Barry4688,1234,0144 Randy Place,6/17/2020
4689,Barry4689,1234,2668 Lien Parkway,3/9/2021
4690,Barry4690,1234,82861 Derek Way,8/26/2020
4691,Barry4691,1234,2 Pawling Crossing,8/22/2020
4692,Barry4692,1234,7 Sunnyside Terrace,6/16/2020
4693,Barry4693,1234,9318 Corscot Drive,8/1/2020
4694,Barry4694,1234,23833 Mayer Circle,7/16/2020
4695,Barry4695,1234,0 Waxwing Parkway,8/25/2020
4696,Barry4696,1234,9057 Starling Parkway,1/19/2021
4697,Barry4697,1234,37 Center Parkway,11/3/2020
4698,Barry4698,1234,6837 Mesta Road,10/5/2020
4699,Barry4699,1234,20485 Boyd Lane,8/29/2020
4700,Barry4700,1234,148 Anniversary Alley,3/26/2021
4701,Barry4701,1234,6 Di Loreto Drive,10/3/2020
4702,Barry4702,1234,935 Bowman Hill,5/3/2021
4703,Barry4703,1234,03573 Oriole Lane,9/17/2020
4704,Barry4704,1234,591 Iowa Lane,10/6/2020
4705,Barry4705,1234,28535 Roth Lane,11/9/2020
4706,Barry4706,1234,4 Elka Plaza,10/11/2020
4707,Barry4707,1234,2 Roth Center,11/12/2020
4708,Barry4708,1234,7 High Crossing Court,12/7/2020
4709,Barry4709,1234,06 Mitchell Way,1/28/2021
4710,Barry4710,1234,065 American Ash Place,6/17/2020
4711,Barry4711,1234,1 4th Pass,12/4/2020
4712,Barry4712,1234,7823 Moulton Point,12/11/2020
4713,Barry4713,1234,52 Hazelcrest Parkway,12/20/2020
4714,Barry4714,1234,13 Menomonie Alley,3/3/2021
4715,Barry4715,1234,67 Aberg Alley,11/11/2020
4716,Barry4716,1234,5 Lakewood Road,3/7/2021
4717,Barry4717,1234,12 Ridgeview Way,10/22/2020
4718,Barry4718,1234,214 Paget Parkway,11/2/2020
4719,Barry4719,1234,057 Laurel Plaza,12/16/2020
4720,Barry4720,1234,081 Continental Street,10/24/2020
4721,Barry4721,1234,9 Almo Plaza,5/9/2021
4722,Barry4722,1234,49541 John Wall Street,8/16/2020
4723,Barry4723,1234,84100 Fair Oaks Park,3/4/2021
4724,Barry4724,1234,52 Judy Circle,7/16/2020
4725,Barry4725,1234,658 Barnett Circle,9/14/2020
4726,Barry4726,1234,96 South Place,12/31/2020
4727,Barry4727,1234,6264 Eggendart Trail,7/15/2020
4728,Barry4728,1234,307 Grasskamp Lane,12/23/2020
4729,Barry4729,1234,3 Mendota Avenue,10/31/2020
4730,Barry4730,1234,7596 Hallows Center,12/1/2020
4731,Barry4731,1234,97334 Washington Junction,10/2/2020
4732,Barry4732,1234,770 Granby Pass,7/1/2020
4733,Barry4733,1234,869 Ryan Hill,6/16/2020
4734,Barry4734,1234,824 Sage Plaza,4/18/2021
4735,Barry4735,1234,85 Forest Hill,12/23/2020
4736,Barry4736,1234,7 Starling Circle,2/7/2021
4737,Barry4737,1234,15 Carpenter Drive,11/22/2020
4738,Barry4738,1234,4 Mifflin Pass,8/14/2020
4739,Barry4739,1234,70207 Golden Leaf Plaza,1/4/2021
4740,Barry4740,1234,3932 Birchwood Park,12/23/2020
4741,Barry4741,1234,86 Bartillon Circle,4/25/2021
4742,Barry4742,1234,8727 Portage Terrace,10/8/2020
4743,Barry4743,1234,61006 Westridge Hill,4/15/2021
4744,Barry4744,1234,932 Warrior Terrace,11/17/2020
4745,Barry4745,1234,5142 Mallard Circle,2/19/2021
4746,Barry4746,1234,86 Corry Crossing,8/12/2020
4747,Barry4747,1234,41836 Chinook Drive,3/6/2021
4748,Barry4748,1234,4 Dovetail Pass,5/29/2020
4749,Barry4749,1234,52609 Northwestern Lane,6/10/2020
4750,Barry4750,1234,81 Bluejay Court,8/13/2020
4751,Barry4751,1234,8 Swallow Center,10/19/2020
4752,Barry4752,1234,5648 Knutson Alley,2/4/2021
4753,Barry4753,1234,8 Talisman Plaza,11/16/2020
4754,Barry4754,1234,1 Trailsway Parkway,6/2/2020
4755,Barry4755,1234,356 Goodland Road,9/17/2020
4756,Barry4756,1234,3 Warner Parkway,3/4/2021
4757,Barry4757,1234,41086 Scott Drive,10/21/2020
4758,Barry4758,1234,70079 Schiller Junction,7/14/2020
4759,Barry4759,1234,90378 Gina Road,2/8/2021
4760,Barry4760,1234,5320 Harper Hill,12/21/2020
4761,Barry4761,1234,3 Walton Lane,1/4/2021
4762,Barry4762,1234,742 Butterfield Lane,4/5/2021
4763,Barry4763,1234,673 Dunning Place,8/25/2020
4764,Barry4764,1234,6876 Canary Hill,4/20/2021
4765,Barry4765,1234,45056 Waubesa Hill,7/6/2020
4766,Barry4766,1234,6903 Eggendart Plaza,10/21/2020
4767,Barry4767,1234,34783 Randy Lane,3/9/2021
4768,Barry4768,1234,5 Carberry Point,5/8/2021
4769,Barry4769,1234,69856 Sutherland Trail,9/22/2020
4770,Barry4770,1234,7049 Schiller Pass,6/28/2020
4771,Barry4771,1234,4 Wayridge Alley,11/4/2020
4772,Barry4772,1234,21269 Eliot Road,8/11/2020
4773,Barry4773,1234,93 Merry Avenue,5/5/2021
4774,Barry4774,1234,75 Butternut Hill,3/17/2021
4775,Barry4775,1234,44 Mosinee Point,8/14/2020
4776,Barry4776,1234,2 6th Road,3/14/2021
4777,Barry4777,1234,96 Meadow Vale Court,4/26/2021
4778,Barry4778,1234,98717 Derek Park,7/13/2020
4779,Barry4779,1234,532 Sundown Drive,6/12/2020
4780,Barry4780,1234,930 Annamark Street,12/5/2020
4781,Barry4781,1234,341 Park Meadow Point,7/27/2020
4782,Barry4782,1234,7 Gulseth Drive,7/23/2020
4783,Barry4783,1234,2535 Judy Place,3/10/2021
4784,Barry4784,1234,02 Elka Street,1/3/2021
4785,Barry4785,1234,5 Shelley Center,9/11/2020
4786,Barry4786,1234,9927 Mandrake Lane,1/6/2021
4787,Barry4787,1234,354 Eastwood Junction,9/16/2020
4788,Barry4788,1234,53411 Nova Road,8/18/2020
4789,Barry4789,1234,016 Stuart Way,12/20/2020
4790,Barry4790,1234,35 Coolidge Place,2/26/2021
4791,Barry4791,1234,4150 Green Ridge Drive,10/14/2020
4792,Barry4792,1234,58269 Grayhawk Street,8/30/2020
4793,Barry4793,1234,72 Waxwing Parkway,12/12/2020
4794,Barry4794,1234,4 Haas Park,11/11/2020
4795,Barry4795,1234,815 Chive Trail,8/2/2020
4796,Barry4796,1234,590 Nancy Junction,11/19/2020
4797,Barry4797,1234,62 Parkside Trail,10/30/2020
4798,Barry4798,1234,5 Rutledge Terrace,3/21/2021
4799,Barry4799,1234,47991 Knutson Lane,6/30/2020
4800,Barry4800,1234,78075 Dunning Terrace,12/15/2020
4801,Barry4801,1234,16 Killdeer Way,1/29/2021
4802,Barry4802,1234,025 Carey Avenue,5/26/2020
4803,Barry4803,1234,1 Petterle Center,11/28/2020
4804,Barry4804,1234,30171 Stephen Crossing,2/8/2021
4805,Barry4805,1234,8 Mallory Pass,6/29/2020
4806,Barry4806,1234,45086 Pine View Court,8/23/2020
4807,Barry4807,1234,828 Delladonna Terrace,9/28/2020
4808,Barry4808,1234,81848 Prairie Rose Park,6/27/2020
4809,Barry4809,1234,95 Hayes Street,4/16/2021
4810,Barry4810,1234,2154 Briar Crest Avenue,11/7/2020
4811,Barry4811,1234,928 Debs Drive,9/6/2020
4812,Barry4812,1234,5 Kensington Plaza,2/9/2021
4813,Barry4813,1234,79478 Nevada Place,3/13/2021
4814,Barry4814,1234,36305 Schmedeman Point,8/20/2020
4815,Barry4815,1234,8883 Leroy Way,7/26/2020
4816,Barry4816,1234,282 Sugar Drive,7/28/2020
4817,Barry4817,1234,338 Moulton Alley,5/3/2021
4818,Barry4818,1234,19 Brentwood Drive,2/9/2021
4819,Barry4819,1234,8 Brickson Park Circle,9/26/2020
4820,Barry4820,1234,9 Crowley Plaza,8/2/2020
4821,Barry4821,1234,5828 Duke Crossing,10/2/2020
4822,Barry4822,1234,559 Warrior Hill,1/17/2021
4823,Barry4823,1234,5798 Ludington Junction,2/9/2021
4824,Barry4824,1234,09 Waxwing Point,12/4/2020
4825,Barry4825,1234,8 Moulton Plaza,2/6/2021
4826,Barry4826,1234,3680 Everett Park,2/4/2021
4827,Barry4827,1234,1 Vahlen Point,11/20/2020
4828,Barry4828,1234,30 Ramsey Circle,2/7/2021
4829,Barry4829,1234,10 Cottonwood Avenue,11/5/2020
4830,Barry4830,1234,707 Hollow Ridge Road,5/19/2020
4831,Barry4831,1234,6 Everett Street,9/26/2020
4832,Barry4832,1234,1 Autumn Leaf Trail,3/21/2021
4833,Barry4833,1234,9479 Judy Place,3/19/2021
4834,Barry4834,1234,2145 Bunting Avenue,9/4/2020
4835,Barry4835,1234,00132 Anzinger Pass,5/14/2021
4836,Barry4836,1234,63033 Pankratz Street,9/16/2020
4837,Barry4837,1234,4 South Avenue,6/5/2020
4838,Barry4838,1234,3 Holmberg Crossing,2/27/2021
4839,Barry4839,1234,98 Troy Pass,12/27/2020
4840,Barry4840,1234,35 Monument Center,2/3/2021
4841,Barry4841,1234,933 Kropf Alley,7/4/2020
4842,Barry4842,1234,359 Mayfield Center,9/18/2020
4843,Barry4843,1234,446 Harper Drive,7/19/2020
4844,Barry4844,1234,333 Mifflin Park,11/22/2020
4845,Barry4845,1234,847 Sundown Junction,9/7/2020
4846,Barry4846,1234,4788 Stoughton Way,6/16/2020
4847,Barry4847,1234,514 Dixon Park,12/1/2020
4848,Barry4848,1234,14220 Donald Drive,4/19/2021
4849,Barry4849,1234,4 Clemons Street,8/30/2020
4850,Barry4850,1234,54053 Farwell Hill,3/14/2021
4851,Barry4851,1234,140 Hauk Street,5/6/2021
4852,Barry4852,1234,8 Clemons Drive,1/17/2021
4853,Barry4853,1234,992 Chive Avenue,10/11/2020
4854,Barry4854,1234,82 Reindahl Road,5/30/2020
4855,Barry4855,1234,9287 Chinook Circle,11/2/2020
4856,Barry4856,1234,3595 Westport Circle,10/20/2020
4857,Barry4857,1234,26 Maryland Terrace,5/23/2020
4858,Barry4858,1234,151 Dryden Park,11/23/2020
4859,Barry4859,1234,14261 Oak Valley Crossing,7/22/2020
4860,Barry4860,1234,60 Lighthouse Bay Lane,11/19/2020
4861,Barry4861,1234,35278 Anhalt Hill,11/23/2020
4862,Barry4862,1234,76 Monument Avenue,10/31/2020
4863,Barry4863,1234,60261 Loomis Junction,1/24/2021
4864,Barry4864,1234,974 Oxford Park,4/21/2021
4865,Barry4865,1234,58742 Mayer Street,4/7/2021
4866,Barry4866,1234,96401 Corry Center,5/10/2021
4867,Barry4867,1234,152 Drewry Hill,9/24/2020
4868,Barry4868,1234,4243 Dorton Point,1/26/2021
4869,Barry4869,1234,10668 Towne Crossing,11/9/2020
4870,Barry4870,1234,7 Pankratz Center,7/10/2020
4871,Barry4871,1234,1074 Clove Center,8/13/2020
4872,Barry4872,1234,49 Shopko Point,3/29/2021
4873,Barry4873,1234,7177 Lien Avenue,9/17/2020
4874,Barry4874,1234,5574 Sachs Way,3/5/2021
4875,Barry4875,1234,99240 Sycamore Crossing,4/6/2021
4876,Barry4876,1234,80 Melvin Plaza,4/20/2021
4877,Barry4877,1234,00 Bashford Parkway,11/3/2020
4878,Barry4878,1234,50661 Macpherson Pass,9/12/2020
4879,Barry4879,1234,43699 Mariners Cove Alley,12/19/2020
4880,Barry4880,1234,3553 Memorial Lane,9/30/2020
4881,Barry4881,1234,050 Milwaukee Avenue,11/29/2020
4882,Barry4882,1234,2699 Luster Junction,8/27/2020
4883,Barry4883,1234,21 Thackeray Road,2/14/2021
4884,Barry4884,1234,41536 Chinook Terrace,5/19/2020
4885,Barry4885,1234,07 Valley Edge Circle,11/5/2020
4886,Barry4886,1234,498 Old Gate Trail,10/25/2020
4887,Barry4887,1234,60 Logan Parkway,11/13/2020
4888,Barry4888,1234,2 Debs Circle,8/5/2020
4889,Barry4889,1234,13 Sugar Parkway,6/29/2020
4890,Barry4890,1234,30020 Fairfield Hill,10/31/2020
4891,Barry4891,1234,04347 Waubesa Place,11/6/2020
4892,Barry4892,1234,78742 Summit Avenue,11/19/2020
4893,Barry4893,1234,2134 Hanover Place,12/23/2020
4894,Barry4894,1234,70 Schiller Circle,4/6/2021
4895,Barry4895,1234,572 Dixon Place,3/14/2021
4896,Barry4896,1234,1 Brown Plaza,11/30/2020
4897,Barry4897,1234,237 Eastwood Hill,4/16/2021
4898,Barry4898,1234,82 Drewry Parkway,8/1/2020
4899,Barry4899,1234,8 Arapahoe Crossing,6/11/2020
4900,Barry4900,1234,648 Butterfield Plaza,3/13/2021
4901,Barry4901,1234,4 Boyd Hill,10/4/2020
4902,Barry4902,1234,32 Old Gate Hill,6/17/2020
4903,Barry4903,1234,8165 Dwight Street,5/18/2020
4904,Barry4904,1234,90 Delladonna Place,6/27/2020
4905,Barry4905,1234,5173 Boyd Center,9/10/2020
4906,Barry4906,1234,61 Kings Center,3/18/2021
4907,Barry4907,1234,6 Daystar Point,5/24/2020
4908,Barry4908,1234,3 Melby Junction,7/31/2020
4909,Barry4909,1234,41838 Almo Way,12/21/2020
4910,Barry4910,1234,34571 Delaware Place,9/4/2020
4911,Barry4911,1234,64174 Huxley Circle,9/20/2020
4912,Barry4912,1234,29111 Dawn Terrace,12/12/2020
4913,Barry4913,1234,80 Northview Point,12/27/2020
4914,Barry4914,1234,542 Chinook Court,10/19/2020
4915,Barry4915,1234,82526 Ramsey Street,12/4/2020
4916,Barry4916,1234,922 Kinsman Way,4/29/2021
4917,Barry4917,1234,49838 Buell Street,2/23/2021
4918,Barry4918,1234,27 Mandrake Trail,3/23/2021
4919,Barry4919,1234,146 Vernon Plaza,12/18/2020
4920,Barry4920,1234,353 Northland Park,7/7/2020
4921,Barry4921,1234,77 Larry Road,5/17/2021
4922,Barry4922,1234,6 Hoepker Street,6/21/2020
4923,Barry4923,1234,29516 Sachtjen Parkway,3/7/2021
4924,Barry4924,1234,26670 Clyde Gallagher Crossing,11/13/2020
4925,Barry4925,1234,5351 Londonderry Street,10/18/2020
4926,Barry4926,1234,02 Dapin Crossing,7/11/2020
4927,Barry4927,1234,297 West Center,7/7/2020
4928,Barry4928,1234,4 Rockefeller Drive,4/21/2021
4929,Barry4929,1234,1 Manitowish Junction,3/23/2021
4930,Barry4930,1234,1986 Petterle Hill,2/23/2021
4931,Barry4931,1234,1708 Fairfield Place,3/5/2021
4932,Barry4932,1234,3926 Sherman Center,9/26/2020
4933,Barry4933,1234,165 Fordem Avenue,11/16/2020
4934,Barry4934,1234,27335 Dayton Alley,9/28/2020
4935,Barry4935,1234,107 Portage Plaza,7/19/2020
4936,Barry4936,1234,8643 Mifflin Hill,6/22/2020
4937,Barry4937,1234,32314 Paget Terrace,5/7/2021
4938,Barry4938,1234,93 Delladonna Place,3/19/2021
4939,Barry4939,1234,32 Arrowood Alley,7/29/2020
4940,Barry4940,1234,71991 Alpine Park,5/16/2021
4941,Barry4941,1234,15010 Loftsgordon Place,10/11/2020
4942,Barry4942,1234,8697 Tomscot Place,9/12/2020
4943,Barry4943,1234,45 Jenifer Hill,3/11/2021
4944,Barry4944,1234,0 Hanson Point,4/21/2021
4945,Barry4945,1234,7 Huxley Crossing,11/17/2020
4946,Barry4946,1234,50 Red Cloud Circle,12/19/2020
4947,Barry4947,1234,58 Anhalt Center,9/10/2020
4948,Barry4948,1234,47372 Bluejay Terrace,7/8/2020
4949,Barry4949,1234,45010 Armistice Lane,6/9/2020
4950,Barry4950,1234,97794 Doe Crossing Plaza,10/8/2020
4951,Barry4951,1234,4698 Westend Street,9/13/2020
4952,Barry4952,1234,8 Bultman Crossing,6/22/2020
4953,Barry4953,1234,0 Petterle Way,5/19/2020
4954,Barry4954,1234,1793 West Street,1/27/2021
4955,Barry4955,1234,235 Sachtjen Trail,7/19/2020
4956,Barry4956,1234,70587 Continental Circle,3/17/2021
4957,Barry4957,1234,632 Alpine Junction,11/2/2020
4958,Barry4958,1234,494 Knutson Plaza,9/9/2020
4959,Barry4959,1234,1730 3rd Trail,2/10/2021
4960,Barry4960,1234,220 Oneill Trail,5/9/2021
4961,Barry4961,1234,44069 Macpherson Hill,2/8/2021
4962,Barry4962,1234,113 Darwin Pass,5/28/2020
4963,Barry4963,1234,37 Dwight Lane,6/26/2020
4964,Barry4964,1234,644 Stuart Crossing,10/24/2020
4965,Barry4965,1234,72 Mayfield Pass,7/27/2020
4966,Barry4966,1234,66909 Duke Way,7/18/2020
4967,Barry4967,1234,2 Crownhardt Junction,6/19/2020
4968,Barry4968,1234,37 Texas Lane,7/16/2020
4969,Barry4969,1234,398 Mariners Cove Terrace,7/23/2020
4970,Barry4970,1234,73 Burning Wood Alley,7/9/2020
4971,Barry4971,1234,78901 Heath Plaza,9/13/2020
4972,Barry4972,1234,98947 Shoshone Terrace,5/21/2020
4973,Barry4973,1234,3 Commercial Point,8/30/2020
4974,Barry4974,1234,66063 Bultman Point,2/6/2021
4975,Barry4975,1234,0 Montana Parkway,12/9/2020
4976,Barry4976,1234,4 Quincy Point,5/2/2021
4977,Barry4977,1234,485 Petterle Avenue,11/19/2020
4978,Barry4978,1234,990 Tomscot Way,9/7/2020
4979,Barry4979,1234,5 Hermina Parkway,5/18/2020
4980,Barry4980,1234,58 Ridge Oak Circle,12/24/2020
4981,Barry4981,1234,83 Novick Drive,2/23/2021
4982,Barry4982,1234,5228 Rusk Junction,12/3/2020
4983,Barry4983,1234,37739 Forest Dale Park,6/28/2020
4984,Barry4984,1234,2164 Fulton Plaza,8/16/2020
4985,Barry4985,1234,5322 Truax Avenue,6/22/2020
4986,Barry4986,1234,8829 Luster Pass,8/5/2020
4987,Barry4987,1234,18 Reinke Hill,12/26/2020
4988,Barry4988,1234,7908 Marcy Place,12/29/2020
4989,Barry4989,1234,9092 Mayfield Street,7/5/2020
4990,Barry4990,1234,3811 Buena Vista Center,1/8/2021
4991,Barry4991,1234,02 Sundown Terrace,11/17/2020
4992,Barry4992,1234,5 David Park,6/16/2020
4993,Barry4993,1234,38385 Caliangt Alley,3/26/2021
4994,Barry4994,1234,527 Johnson Center,5/31/2020
4995,Barry4995,1234,79170 Mockingbird Court,5/21/2020
4996,Barry4996,1234,377 Kings Crossing,7/14/2020
4997,Barry4997,1234,33 Hallows Terrace,4/27/2021
4998,Barry4998,1234,7 Scofield Crossing,7/14/2020
4999,Barry4999,1234,58866 Trailsway Plaza,1/9/2021
5000,Barry5000,1234,2 Pawling Park,4/14/2021
5001,Barry5001,1234,53 Huxley Lane,9/27/2020
5002,Barry5002,1234,23656 Stuart Center,2/25/2021
5003,Barry5003,1234,67 Ryan Court,2/16/2021
5004,Barry5004,1234,05 Thackeray Pass,1/31/2021
5005,Barry5005,1234,18 Helena Terrace,9/20/2020
5006,Barry5006,1234,1054 Dakota Place,6/22/2020
5007,Barry5007,1234,5 Fremont Circle,4/1/2021
5008,Barry5008,1234,5 Maywood Avenue,5/23/2020
5009,Barry5009,1234,2 Kensington Park,10/11/2020
5010,Barry5010,1234,0304 Grasskamp Road,7/14/2020
5011,Barry5011,1234,8 Eagan Pass,6/2/2020
5012,Barry5012,1234,134 Dryden Junction,11/8/2020
5013,Barry5013,1234,2557 Jana Crossing,9/25/2020
5014,Barry5014,1234,0 Waubesa Lane,4/5/2021
5015,Barry5015,1234,07723 Fairfield Drive,2/8/2021
5016,Barry5016,1234,365 Pleasure Hill,4/4/2021
5017,Barry5017,1234,939 Manitowish Alley,6/8/2020
5018,Barry5018,1234,59 Milwaukee Street,9/30/2020
5019,Barry5019,1234,616 Brentwood Center,1/19/2021
5020,Barry5020,1234,74706 Heffernan Lane,11/4/2020
5021,Barry5021,1234,98850 Sommers Park,12/4/2020
5022,Barry5022,1234,21 Troy Center,2/8/2021
5023,Barry5023,1234,38 Carberry Plaza,4/29/2021
5024,Barry5024,1234,48122 Melvin Alley,5/14/2021
5025,Barry5025,1234,2040 Burrows Hill,9/4/2020
5026,Barry5026,1234,324 Bellgrove Hill,7/16/2020
5027,Barry5027,1234,03722 Tennyson Court,5/1/2021
5028,Barry5028,1234,63 Morningstar Pass,12/2/2020
5029,Barry5029,1234,1879 Blaine Pass,11/11/2020
5030,Barry5030,1234,1726 Bluestem Road,7/8/2020
5031,Barry5031,1234,5792 Prairieview Lane,2/22/2021
5032,Barry5032,1234,30 Pepper Wood Road,10/25/2020
5033,Barry5033,1234,70996 Brickson Park Crossing,11/9/2020
5034,Barry5034,1234,0 Anniversary Junction,12/11/2020
5035,Barry5035,1234,21536 Meadow Vale Plaza,5/12/2021
5036,Barry5036,1234,50 Pepper Wood Circle,5/15/2021
5037,Barry5037,1234,572 Fulton Point,11/22/2020
5038,Barry5038,1234,78347 Manufacturers Park,5/18/2020
5039,Barry5039,1234,997 Harbort Street,8/10/2020
5040,Barry5040,1234,145 Logan Hill,3/6/2021
5041,Barry5041,1234,8 4th Avenue,9/19/2020
5042,Barry5042,1234,675 Rusk Park,1/8/2021
5043,Barry5043,1234,082 Victoria Parkway,6/21/2020
5044,Barry5044,1234,0592 Pepper Wood Road,8/16/2020
5045,Barry5045,1234,75 Clarendon Center,7/25/2020
5046,Barry5046,1234,510 Sutteridge Street,5/22/2020
5047,Barry5047,1234,92068 Spenser Center,6/16/2020
5048,Barry5048,1234,4583 Saint Paul Crossing,7/12/2020
5049,Barry5049,1234,3787 Burning Wood Parkway,7/22/2020
5050,Barry5050,1234,69500 Melrose Trail,8/31/2020
5051,Barry5051,1234,8436 Service Plaza,9/21/2020
5052,Barry5052,1234,33306 Manitowish Point,1/6/2021
5053,Barry5053,1234,5146 Loomis Park,11/9/2020
5054,Barry5054,1234,4380 Eastwood Alley,2/1/2021
5055,Barry5055,1234,299 Tony Pass,10/12/2020
5056,Barry5056,1234,4 Corry Avenue,6/19/2020
5057,Barry5057,1234,31 Oak Street,6/18/2020
5058,Barry5058,1234,6108 Nelson Avenue,1/30/2021
5059,Barry5059,1234,582 Dakota Court,5/19/2020
5060,Barry5060,1234,0 Laurel Trail,10/25/2020
5061,Barry5061,1234,2 Esch Alley,12/21/2020
5062,Barry5062,1234,208 Fairfield Way,8/14/2020
5063,Barry5063,1234,3 Brown Trail,11/1/2020
5064,Barry5064,1234,551 Main Terrace,2/3/2021
5065,Barry5065,1234,742 Pine View Pass,8/24/2020
5066,Barry5066,1234,1 Scott Drive,9/22/2020
5067,Barry5067,1234,182 Magdeline Drive,11/11/2020
5068,Barry5068,1234,4769 Rowland Junction,4/6/2021
5069,Barry5069,1234,31532 Michigan Plaza,10/31/2020
5070,Barry5070,1234,214 Summerview Center,6/18/2020
5071,Barry5071,1234,260 Bobwhite Parkway,7/11/2020
5072,Barry5072,1234,42 Ruskin Circle,4/26/2021
5073,Barry5073,1234,3 Welch Hill,6/1/2020
5074,Barry5074,1234,51 Holmberg Plaza,8/29/2020
5075,Barry5075,1234,354 Dexter Court,11/22/2020
5076,Barry5076,1234,6680 Daystar Trail,1/8/2021
5077,Barry5077,1234,3964 Dorton Terrace,6/2/2020
5078,Barry5078,1234,9 Caliangt Junction,1/4/2021
5079,Barry5079,1234,7970 Green Ridge Point,3/9/2021
5080,Barry5080,1234,72232 Sutherland Court,1/29/2021
5081,Barry5081,1234,04951 Old Gate Alley,5/12/2021
5082,Barry5082,1234,2 Westend Pass,12/23/2020
5083,Barry5083,1234,4462 Talisman Park,6/26/2020
5084,Barry5084,1234,5520 Buell Way,3/19/2021
5085,Barry5085,1234,87443 Pepper Wood Alley,1/28/2021
5086,Barry5086,1234,357 Spaight Crossing,3/20/2021
5087,Barry5087,1234,6 Hudson Plaza,6/12/2020
5088,Barry5088,1234,6 Prentice Trail,1/8/2021
5089,Barry5089,1234,895 Butternut Circle,9/21/2020
5090,Barry5090,1234,4 Brickson Park Hill,8/6/2020
5091,Barry5091,1234,7 Village Terrace,10/21/2020
5092,Barry5092,1234,1259 Gale Hill,8/9/2020
5093,Barry5093,1234,9141 Harbort Hill,4/20/2021
5094,Barry5094,1234,74 Ohio Junction,10/20/2020
5095,Barry5095,1234,5 Transport Drive,9/20/2020
5096,Barry5096,1234,04 Sommers Plaza,10/21/2020
5097,Barry5097,1234,3997 Muir Road,12/31/2020
5098,Barry5098,1234,8016 Village Green Plaza,1/25/2021
5099,Barry5099,1234,55 Artisan Alley,10/21/2020
5100,Barry5100,1234,680 Thompson Plaza,11/27/2020
5101,Barry5101,1234,8 Hoard Plaza,9/30/2020
5102,Barry5102,1234,99731 Nelson Avenue,5/23/2020
5103,Barry5103,1234,81107 Rockefeller Parkway,8/22/2020
5104,Barry5104,1234,7 Forest Run Junction,1/29/2021
5105,Barry5105,1234,52256 Bartelt Avenue,6/15/2020
5106,Barry5106,1234,9 Pond Lane,1/1/2021
5107,Barry5107,1234,7 Garrison Junction,11/18/2020
5108,Barry5108,1234,8827 Washington Plaza,12/24/2020
5109,Barry5109,1234,3502 Mandrake Crossing,9/2/2020
5110,Barry5110,1234,65 Corben Crossing,7/26/2020
5111,Barry5111,1234,5 Clemons Hill,2/17/2021
5112,Barry5112,1234,55 Farmco Center,4/6/2021
5113,Barry5113,1234,8 Bashford Street,10/28/2020
5114,Barry5114,1234,0 Hermina Court,3/16/2021
5115,Barry5115,1234,095 Eastwood Pass,7/6/2020
5116,Barry5116,1234,3 Meadow Ridge Court,3/14/2021
